_id,words,isPb,rawCharCounts,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
64a7050b73193c702e01eb01,another think on word could world when during some back leave problem small possible up again all point not head one mean first face open too old increase again see,,164,126.8,96.53,126.8,73.55,"164,0,0,0",words,30,-1,1,15.52,0,0.01,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667403000
64a704e673193c702e01e9e5,thing state group last find for number too nation do may last most eye have problem late increase never tell must we become order use lead this interest in he,,158,109.17,89.09,139.99,78.03,"124,6,2,1",words,30,-1,1,13.63,0,7.58,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667366000
64a704af73193c702efe95f6,seem with be nation person line both public since he call leave also only develop place system way lead know feel begin the general play day we he through make,,159,128.24,89.38,145.09,79.92,"137,7,1,5",words,30,-1,0,12.82,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667311000
64a7049d73193c702efb4328,might he time ask large that help against end however do face thing by as much begin increase child old new into during house get to find see increase during,,157,131.47,94.38,137.65,80.65,"149,4,0,1",words,30,-1,0,13.6,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667293000
64a7048b73193c702efb429f,the group who you new of when want part thing plan he hand course make before because tell real home to much will about these more seem must up person,,150,128.09,95.51,134.32,73.76,"144,1,1,0",words,30,-1,0,13.49,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667275000
64a7047873193c702efb4210,school lead way set do she nation more would end while another say because can life since against hold large you thing very such head follow form as possible house,,163,118.77,93.57,126.48,65.78,"154,3,1,0",words,30,-1,0,15.56,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667256000
64a7046473193c702efb4168,first see few mean no would than old way hold new we lead possible begin become same say order new early into look these help like what order develop change,,156,128.95,98.08,136.84,86.33,"147,2,0,0",words,30,-1,0,13.68,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667236000
64a7045073193c702efb40c8,last should off also since old course against large still head school high there system come by never high where turn own she a in call too take last present,,157,127.09,95.03,135.73,81.51,"147,2,1,1",words,30,-1,1,13.88,0,1.36,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667216000
64a7043973193c702efb4028,how man real out no fact for be after plan begin world get would could make without want follow on under so only look at since with too eye show,,144,134.25,93.75,148.71,80.13,"130,5,1,1",words,30,-1,0,11.62,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667193000
64a7041673193c702efb3f22,old end follow through many at right these about know people move home state how one but small back school year same over great still stand where on we word,,156,138.64,98.08,143.23,72.68,"151,2,0,0",words,30,-1,6,13.07,0,18.47,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667158000
64a703ed73193c702efb3dcb,now both much never new turn late run real child might again while new some last again school child each keep at real get any work last while early then,,152,137.41,96.75,143.06,84.57,"146,2,0,0",words,30,-1,6,12.75,0,10.8,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667117000
64a703be73193c702efb3c75,leave good another any right problem before make over should day in good go nation right off it child and will many help under now around of still turn seem,,156,131.6,96.18,144.48,71.17,"143,3,1,0",words,30,-1,6,13.04,0,10.58,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667070000
64a7039c73193c702efb3b74,present when well own to or good take need would last increase move such or plan part general keep now leave all look some program more those between system who,,160,122.37,97.63,122.37,73.16,"160,0,0,0",words,30,-1,0,15.69,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667036000
64a7038873193c702efb3ad6,many say around might do all know want only make very play under help hold great run on good govern which end be might such eye now mean find another,,149,109.56,92.02,109.56,58.92,"149,0,0,0",words,30,-1,0,16.32,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688667016000
64a7037373193c702efb3a28,increase line child real want seem one order point make be after lead consider people but word we each take use all such like around time again since small such,,160,126.97,94.55,144.86,78.44,"142,2,2,0",words,30,-1,2,13.42,0,5.03,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666995000
64a7035b73193c702efb3984,those both at early think see end people own of increase between late mean and course see in look work we each long here would place part change small increase,,159,115.31,92.86,126.44,62.52,"145,4,0,0",words,30,-1,0,15.09,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666971000
64a7034773193c702efb38e9,look call would you need a high set on need feel must show under small very but like feel have number word school what life man before well possible also,,153,108.71,88.75,128.93,67.95,"129,7,1,1",words,30,-1,1,14.24,0,9.7,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666951000
64a7032b73193c702efb3820,show nation first end right on little there to any see day late thing since show program play between come can out most never it since on open in too,,149,133.01,94.12,144.74,69.8,"136,2,0,1",words,30,-1,0,12.27,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666923000
64a7031773193c702efb3782,this should off keep in system small few at leave write how here run out end hold look move against just other give too change back early come turn where,,153,139.21,90.2,164.03,71.34,"129,10,0,1",words,30,-1,2,11.12,0,1.27,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666903000
64a702ce73193c702efb357c,few long work school few again play head begin may even group there go say most get would world state begin some nation to can all these consider little have,,157,115.61,93.37,120.23,67.37,"150,0,0,1",words,30,-1,3,15.57,0,18.98,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666830000
64a702a573193c702efb3467,interest own consider right time place run just mean about the hold through could we find she as both which should tell still possible because when set say will consider,,169,121.49,94.77,132.46,73.18,"155,4,0,0",words,30,-1,3,15.31,0,8.91,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666789000
64a7028773193c702efb3392,for at down real from interest while increase with problem general play way become like might follow feel must without head you increase home she many nation state interest change,,179,132.03,95.14,139.84,76.72,"169,0,1,1",words,30,-1,0,15.36,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666759000
64a7027373193c702efb32ed,down course since hand line it now can through new eye around general late these because hold very time word look move end increase play like they system or develop,,164,148.14,99.39,151.86,87.86,"159,0,0,1",words,30,-1,0,12.88,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666739000
64a7026273193c702efb3259,she little leave word in interest long word write on day general come in present high from govern may each place work head too group which come fact year way,,157,120.4,95.21,125.15,66.48,"152,1,1,0",words,30,-1,1,15.15,0,1.06,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666722000
64a7024c73193c702efb31ca,through to end line again no number after other at tell say face as come turn where would make than much to how make come be early will number want,,147,118.33,95.3,129.73,79.85,"135,3,1,0",words,30,-1,0,13.69,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666700000
64a7023a73193c702efb3120,real set off word down world become people by thing only need point long without take must even school than follow before high come who think it so small any,,157,127.08,94.38,143.42,75.99,"140,4,1,0",words,30,-1,1,13.22,0,2.79,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666682000
64a7022573193c702efb306d,off child under then head if old they stand before would number early play right there would govern we go know program another only early on another a make to,,158,115.02,92.35,121.15,66.39,"150,3,0,0",words,30,-1,2,15.65,0,5.93,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666661000
64a7020673193c702efb2f92,during change write we then what very public hold any with call head how work now stand again and consider place present against program with high just never because increase,,174,135.56,95.51,140.37,78.13,"169,3,1,0",words,30,-1,0,14.96,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666630000
64a701f373193c702efb2ee2,he become leave form make from run this many world problem day could the govern he those ask large keep of small back another could old number want thing end,,157,135.05,96.93,135.05,78.38,"157,0,0,0",words,30,-1,0,13.95,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666611000
64a701e173193c702efb2e3d,any on which may many what early one year day too life another move see man which state old late this because little each face we hold off order be,,147,124.78,90.13,144.27,77.9,"128,5,2,1",words,30,-1,1,12.31,0,1.28,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666593000
64a701cf73193c702efb2db7,follow govern even play part work line move how many which small but right tell person must at late before but plan after time up should run since again way,,156,120.69,93.08,133.62,75.91,"140,4,0,1",words,30,-1,2,13.92,0,2.07,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666575000
64a701b973193c702efb2d05,these have it by because both possible line just eye during large man set first good just well make then just person of each while out need she from much,,153,122.62,92.26,143.21,74.16,"131,7,0,0",words,30,-1,2,12.82,0,2.05,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666553000
64a7019973193c702efb2bea,course never all take keep right turn first through to get leave one what and same take to not only group say of come consider state follow see there much,,154,132.25,94.23,149.76,75.76,"136,3,1,1",words,30,-1,3,12.34,0,10.11,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666521000
64a7017c73193c702efb2afe,you small these play at govern world too want one over large school need such more other word seem few while get good could late child such stand which problem,,159,124.81,93.25,142.64,78.81,"140,5,1,0",words,30,-1,0,13.46,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666492000
64a7016b73193c702efb2a75,problem little very from like when who early man one govern right time same need some another there run fact course by any on many must such would part stand,,157,129.39,94.97,139.14,87.92,"146,3,1,1",words,30,-1,4,13.54,0,9.94,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666475000
64a7014c73193c702efb2990,way form so down real by high there head new problem life play however and present which work develop small help those possible govern become point help early between work,,171,118.6,82.39,162.49,84.2,"127,20,4,1",words,30,-1,4,12.85,0,12.56,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666444000
64a7012d73193c702ef7d634,much and at set general from so follow however mean find before between feel take could nation day eye mean govern at turn show before possible large some call good,,164,126.15,97.66,126.15,74.14,"164,0,0,0",words,30,-1,2,15.6,0,14.42,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666413000
64a7010773193c702ef482b0,between find we it now before state run tell use write on turn interest end must hand high life real in state many who under leave since interest with at,,153,156.77,95.42,172.56,90.09,"139,4,1,1",words,30,-1,4,10.64,0,20.67,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666375000
64a700cd73193c702ef480cd,come public any keep line form come into a no when those need large may we begin run part house give possible can ask run feel begin stand world head,TRUE,149,161.52,100,161.52,70.33,"149,0,0,0",words,30,-1,5,11.07,0,11.16,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666316000
64a700af73193c702ef47fdc,thing part person much there where think leave out even some give general then problem call come to own school long person first mean place at each course want when,,164,120.66,87.5,154.6,82.95,"128,13,0,0",words,30,-1,6,12.73,0,11.33,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666287000
64a7008b73193c702ef47ebd,another few that never large now show line with before make of child only small consider one but person hold off home only also thing mean any it very another,,158,124.59,92.26,138.43,69.33,"144,3,2,0",words,30,-1,4,13.87,0,17.48,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666251000
64a7006573193c702ef47d74,govern small few real first while call if very or without people do between must run program increase out plan nation make give good they both large open no over,,161,129.73,95.18,145.95,71.7,"144,2,2,1",words,30,-1,0,13.32,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666213000
64a7005373193c702ef47cec,person call set now on at show eye want again because under each state as work seem find go consider of real find about turn how the run where another,,150,125.48,88.89,150.37,70.17,"126,8,2,1",words,30,-1,1,12.05,0,3.12,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688666195000
64a6ff6973193c702ef47589,come up these follow than show since through he some may off during day under work home see right take here life late also both seem if point like home,,151,122.6,90.97,135.12,72.59,"137,6,1,1",words,30,-1,0,13.41,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665961000
64a6ff5873193c702ef47501,use own lead one here turn school before who from right still against might between public never stand turn run begin again take well can seem the year around old,,162,125.57,93.37,145.03,79.2,"142,4,2,0",words,30,-1,1,13.57,0,1.33,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665944000
64a6ff4473193c702ef47472,still play now take will may way both while face before well then such face then take course well these can system all might state off fact problem would general,,161,124.32,95.83,124.32,73.36,"161,0,0,0",words,30,-1,0,15.54,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665924000
64a6ff3073193c702ef473d5,over form first find it play show much at here write still now when state turn large a day know like between there say world problem same or here run,,149,124.42,95.97,137.33,65.28,"135,4,0,0",words,30,-1,0,13.02,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665904000
64a6ff1f73193c702ef47339,from year will thing possible many to must when then will while large general can large set govern other year line tell consider much like word much never over can,,163,110.78,89.09,137.84,69.58,"131,10,1,1",words,30,-1,0,14.19,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665887000
64a6ff0d73193c702ef472ac,thing which they large on play this call late do end against but point present go follow seem off move both that last head through also each think come school,,158,133.33,93.87,143.31,66.96,"147,4,0,0",words,30,-1,0,13.23,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665869000
64a6fefb73193c702ef4720d,by real more with small few hand which use help nation off know new head might up mean stand for lead up real this stand real very end these much,,145,147.58,97.97,147.58,80.98,"145,0,0,0",words,30,-1,9,11.79,0,22.73,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665851000
64a6fecb73193c702ef4706d,this play early all would world old and go off do increase it because much can people long own ask all during most come may such know off in without,,148,138.73,94.74,147.65,68.11,"140,2,1,0",words,30,-1,0,12.11,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665803000
64a6febb73193c702ef46fea,world go late with from people into system group get give also eye each see hand eye ask many another ask good there system day it govern each while feel,,153,131.82,94.41,139.09,68.18,"145,2,0,0",words,30,-1,0,13.2,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665787000
64a6fea973193c702ef46f63,as any get down man want who go look after increase feel now people place up around consider need leave high might place world new eye see however follow say,,157,141.72,97.47,146.39,83.54,"152,2,0,0",words,30,-1,0,12.87,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665769000
64a6fe9873193c702ef46ece,during very system change order since face could home the it set home end in would should many last take school much only work a group for world begin those,,156,122.88,93.87,132.2,68.51,"145,2,1,1",words,30,-1,0,14.16,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665752000
64a6fe8673193c702ef46e44,late by only know so public you come but he through face after might to a so public just more not little ask life take little general both come give,,148,123.54,92.36,127.86,73.48,"143,2,0,0",words,30,-1,0,13.89,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665734000
64a6fe7373193c702ef46db2,how long without year come get small the real with work find life while out just hold how he which place take point before but one develop change may since,,155,121.39,88.89,144.56,70.5,"131,8,1,0",words,30,-1,1,12.95,0,4.13,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665715000
64a6fe5d73193c702ef46d03,when state this right while to nation say turn man consider under most make real state out keep make some small because each face hand number than hold group early,TRUE,163,160.72,100,160.72,79.82,"163,0,0,0",words,30,-1,0,12.17,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665693000
64a6fe4d73193c702ef46c81,that first of this use like lead nation too small one hold just if much group system ask same course good you open not with end say become leave back,,149,128.83,92.57,150.13,84.88,"127,7,0,1",words,30,-1,3,11.83,0,4.46,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665677000
64a6fe3673193c702ef46bd5,which man more she many which turn to need become from so old could own will after govern could hold off find be on begin to high consider look plan,,148,150.76,100,150.76,91.16,"148,0,0,0",words,30,-1,1,11.78,0,2.59,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665654000
64a6fe2273193c702ef46b3c,as down say word must end under thing if increase as they a man about against with down however when same a first more eye as part than open we,,143,117.85,89.33,135.62,80.55,"126,8,2,0",words,30,-1,5,12.83,0,22.52,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665634000
64a6fdf473193c702ef469a8,change which through some house need end around any possible most too high part program like each begin those go then help will possible find day some work much this,,165,127.19,92.53,136.27,67.05,"154,4,0,0",words,30,-1,1,14.53,0,1.54,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665588000
64a6fdb773193c702ef1154d,right some lead by well how when while leave way school any have make you place these fact increase new some before govern might not man get way she this,,153,141.05,91.56,162.11,81.77,"134,8,1,0",words,30,-1,5,11.4,0,3.15,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665527000
64a6fda273193c702ef11484,another form write with but ask too stand not it both write who right it the govern too need feel would here between eye plan call run form by good,,147,120.27,92.16,129.99,67.14,"136,4,0,0",words,30,-1,0,13.57,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665505000
64a6fd8f73193c702eedc198,up look more it not follow point might into feel person where early think she open know year which of program set there how right that both on call number,,154,153.19,96.75,163.83,74.99,"144,2,1,1",words,30,-1,5,11.28,0,6.09,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665487000
64a6fd7673193c702eedc0cd,help only thing open while move not which into leave which follow can during another right before now if up life just way school here open work if through about,,160,123.1,91.25,149.41,82.63,"131,8,0,1",words,30,-1,2,12.77,0,3.32,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665462000
64a6fd6073193c702eedc014,man real since few and to come the line both would old first do come head people ask part feel interest since what that he need face make general which,,151,126.67,92.76,142.86,68.94,"133,5,1,2",words,30,-1,0,12.6,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665440000
64a6fd5073193c702eedbf76,state off one hand play begin these at become order develop after think only develop late before you since what even might great by show when some more word around,,163,113.12,84.57,128.94,62.53,"143,9,2,2",words,30,-1,0,15.17,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665424000
64a6fd3c73193c702eedbed7,use but tell also back about mean however only face any never if get much you want will and write turn change from place make hold before that on hand,,150,142.49,94.74,152.67,87.14,"140,4,0,0",words,30,-1,0,11.79,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665404000
64a6fd2c73193c702eedbe66,life plan down we into these day nation he while line first good she show take stand order plan much against good life few since if mean would develop early,,156,138.19,92.41,154.1,64.1,"139,6,0,1",words,30,-1,1,12.07,0,2.63,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665388000
64a6fd1473193c702eedbd97,begin how on some part again give from much get on general public seem same but help from for without world turn these might must way take each end run,,151,148.77,97.42,148.77,69.24,"151,0,0,0",words,30,-1,0,12.18,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665364000
64a6fd0473193c702eedbd10,house however even we may own line change should from early through do any even help a since too we ask out at no such however can change when person,,149,146.9,97.99,154.14,84.04,"142,2,0,0",words,30,-1,0,11.6,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665348000
64a6fcf373193c702eedbc8a,house also first tell hold help but how problem present and some right man those before make can give line as own run go who leave open even there keep,,151,100.14,83.85,128.39,59.28,"117,8,3,4",words,30,-1,2,14.02,0,1.9,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665331000
64a6fcd973193c702eedbba0,follow should of large write another when run how too where group give well possible late must problem up at same out house they home if year look world can,,156,105.96,87.8,132.03,73.61,"126,7,2,1",words,30,-1,0,14.27,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665305000
64a6fcb473193c702eedba61,not same with group form nation same under into man like hand think become line very as since good can govern than group few thing small and they last those,,156,130.28,94.38,138.26,75.88,"147,3,1,1",words,30,-1,3,13.54,0,7.88,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665268000
64a6fc8e73193c702eedb92e,little eye begin work you then work many from few as such those back lead state call to well play since not where do then life because over find against,,152,106.84,87.88,121.99,57.53,"134,6,1,0",words,30,-1,0,15.05,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665230000
64a6fc7973193c702eedb886,same would begin say increase these face another time she mean where which but by be say day use much late because one which can public because never any over,,158,129.47,90,153.62,70.9,"134,9,2,1",words,30,-1,0,12.42,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665209000
64a6fc6773193c702eedb7f1,the like again open same will early again during have get never keep after late time when life school nation also give eye program real feel can because tell general,,165,148.41,98.18,161.11,79.18,"152,0,1,1",words,30,-1,1,12.29,0,1.02,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665191000
64a6fc4e73193c702eedb734,group than think may one course program in then give however what many stand at system day it no eye problem there old point the set not even there leave,TRUE,153,153.37,99.34,157.51,82.04,"148,0,0,1",words,30,-1,0,11.58,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688665166000
64a5fe6873193c702e089459,go child large that write the under too you all find word do right if open after one still need possible ask tell say house year time well ask leave,TRUE,148,147.15,96.67,153.37,83.35,"142,2,0,0",words,30,-1,7,11.58,0,14.12,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688600168000
64a5fe4173193c702e0893b1,system nation public find plan work than large man early people plan increase over however during any leave get each end state but hold than how also play way first,,164,117.01,90,134.44,77.76,"141,7,0,2",words,30,-1,0,14.46,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688600129000
64a5fe2e73193c702e089355,make by from write old feel thing set because place must good he may early order fact to last feel just any help stand keep then between end home on,,148,109.8,91.82,116.08,70.56,"140,2,0,0",words,30,-1,1,15.3,0,5.46,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688600110000
64a5fe1173193c702e0892f2,a order of how on down begin play late face now present all both into with the like part day do such little when word possible line begin school face,,149,116.41,85.26,147.45,71.32,"120,12,3,0",words,30,-1,2,12.37,0,9.14,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688600081000
