_id,words,isPb,rawCharCounts,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
64a5ac1873193c702e6752c8,last where set day way however world line they both also with however begin this much new on many thing,,103,146.79,100,146.79,80.2,"103,0,0,0",words,20,-1,5,8.42,0,13.6,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688579096000
64a5abfa73193c702e6751f9,after public long large new a most play come day possible say interest you great present last person more interest,,114,131.83,95.76,140.45,76.42,"107,2,0,0",words,20,-1,1,9.74,0,1.12,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688579066000
64a5abe973193c702e675172,begin while here against still ask must each on few there state house would here people follow for any they,,107,139.57,95.54,139.57,68.36,"107,0,0,0",words,20,-1,4,9.2,0,21.64,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688579049000
64a5abc273193c702e675050,part call write more last back use may many could problem even from system since stand get know by form,,103,123.04,92.66,138.92,67.07,"93,3,2,0",words,20,-1,1,9.07,0,1.39,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688579010000
64a5abb273193c702e674fe4,course than might also when end that but make you set go he when problem be few because as public,,97,117.07,90.1,136.59,66.83,"84,4,1,0",words,20,-1,0,8.61,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578994000
64a5aba573193c702e674f78,plan consider might so real day word need turn life both of another day see like under well to know,,99,157.98,100,157.98,88.96,"99,0,0,0",words,20,-1,2,7.52,0,2.56,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578980000
64a5ab9473193c702e674efc,child however tell same life set when way change present for lead well how ask consider eye move what who,,105,121.9,91.82,143.57,78.28,"90,3,1,0",words,20,-1,0,8.86,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578964000
64a5ab8773193c702e674eab,from not back follow possible begin old all time play line some as show possible consider work of way still,,107,121.15,89.81,155.77,72.5,"84,7,1,0",words,20,-1,0,8.32,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578951000
64a5ab7a73193c702e674e3b,late most leave after school want world small off place to plan while around fact up real against eye stand,,107,122.18,92.92,129.44,66,"101,2,0,0",words,20,-1,2,9.92,0,3.11,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578938000
64a5ab6873193c702e674da7,by place since say and great person school right about before because off a both state say seem after general,,109,113.99,85.84,137.79,69.5,"91,9,1,0",words,20,-1,2,9.58,0,5.84,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578919000
64a5ab5273193c702e674cfd,system she show begin on word mean use any day feel also mean but we right see use who because,TRUE,94,157.98,100,157.98,70.6,"94,0,0,0",words,20,-1,2,7.14,0,1,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578898000
64a5ab4473193c702e674c87,hand people way tell public want as find than run but come each play person she each head move present,,102,136.2,98.02,144.8,71.89,"95,1,0,1",words,20,-1,1,8.37,0,2.1,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578884000
64a5ab3473193c702e674c08,great own many a early child show line order what from early child mean must real and problem must where,TRUE,104,152.94,100,152.94,63.73,"104,0,0,0",words,20,-1,2,8.16,0,2.42,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578868000
64a5ab2473193c702e674b8c,turn begin what use home man long on only while what since on set word if those plan such thing,,95,119.57,91,135.23,66.21,"84,3,0,0",words,20,-1,1,8.43,0,0.56,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578852000
64a5ab1573193c702e674b0b,small around right another part find a govern fact great however as both point here same know ask real she,TRUE,106,148.88,97.17,157.82,65.4,"100,2,0,0",words,20,-1,2,8.06,0,3.76,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578837000
64a5ab0373193c702e674a68,or through there order might here both work under not home possible late all increase it number also right to,,109,139.7,95.5,152.27,86,"100,2,0,0",words,20,-1,4,8.59,0,3.78,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578819000
64a5aaef73193c702e6749cc,here form interest what both time keep number even person or life at high want way in seem during from,,102,144.85,95.24,155.53,78.75,"95,2,0,0",words,20,-1,2,7.87,0,0.76,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578799000
64a5aad173193c702e6748dc,even however system find face with never late go come hand those mean as during state down another then like,TRUE,108,147.45,97.25,159.12,71.81,"101,1,1,0",words,20,-1,1,8.22,0,2.64,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578768000
64a5aac073193c702e674850,however now go small thing keep without out year might home into but while again he even see real change,TRUE,104,126.45,92.66,134.19,63.67,"98,2,0,0",words,20,-1,4,9.3,0,7.4,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578752000
64a5aaa373193c702e674778,ask own can many consider during help govern never head work while between group person line you own after as,,109,114.98,92.24,133.33,72.88,"94,4,0,0",words,20,-1,1,9.81,0,2.31,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578723000
64a5aa8f73193c702e6746e4,help change very come any the look however each by ask take in help nation only may than up he,,94,123.59,91.75,136.53,65.91,"86,3,1,0",words,20,-1,0,8.35,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578703000
64a5aa4373193c702e6744c2,help new play point back right should early public very each own work old change many course there same open,TRUE,108,125.8,89.81,152.65,82.43,"89,8,0,0",words,20,-1,7,8.49,0,12.56,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578627000
64a5a9ee73193c702e6741fd,eye line out for people out then another not great,,50,147.01,94,170.94,92.18,"43,2,0,0",words,10,-1,8,3.51,0,7.71,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578542000
64a5a99773193c702e673f72,he last she end or and present even play point,,46,163.31,100,163.31,67.18,"46,0,0,0",words,10,-1,5,3.38,0,15.63,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578455000
64a5a97973193c702e673e89,work system still before hold order mean of early over,,54,147.64,94.44,169.63,94.61,"47,2,0,0",words,10,-1,0,3.82,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578425000
64a5a97173193c702e673e47,same such might however do over problem want can show,,53,133.89,98.15,133.89,81.68,"53,0,0,0",words,10,-1,3,4.75,0,5.45,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578417000
64a5a95d73193c702e673db2,face such head what could only play another life now,,52,175.77,100,175.77,75.19,"52,0,0,0",words,10,-1,2,3.55,0,2.89,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578397000
64a5a94873193c702e673d19,order system move write public during follow one program to,,59,162.76,100,162.76,74.63,"59,0,0,0",words,10,-1,1,4.35,0,0.7,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578376000
64a5a93f73193c702e673ccb,long it few still each after much look what large,,49,165.63,100,165.63,90.33,"49,0,0,0",words,10,-1,0,3.55,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578367000
64a5a93473193c702e673c85,child large only many at time face form word fact,,49,134.25,100,134.25,65.62,"49,0,0,0",words,10,-1,4,4.38,0,8.04,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578356000
64a5a91f73193c702e673be2,from any we set where or still and take stand,,45,130.59,90.91,155.29,68.51,"37,2,0,1",words,10,-1,5,3.4,0,12.89,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578335000
64a5a90773193c702e673b2c,find if can on no one from early plan might,,43,163.81,100,163.81,57.72,"43,0,0,0",words,10,-1,0,3.15,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578311000
64a5a8ed73193c702e673a77,how other high both begin work point ask how you,,48,171.94,100,171.94,66.16,"48,0,0,0",words,10,-1,1,3.35,0,1.49,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578285000
64a5a8e473193c702e673a1a,take during general some from he change against open few,,56,163.5,100,163.5,62.39,"56,0,0,0",words,10,-1,1,4.11,0,0.01,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578275000
64a5a8da73193c702e6739d3,old down work take time over off one large down,,47,153.68,100,153.68,95.94,"47,0,0,0",words,10,-1,0,3.67,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578266000
64a5a8d273193c702e67399e,set child only a into another right give when state,,51,118.45,89.09,131.33,77.66,"46,2,0,0",words,10,-1,2,4.66,0,2.96,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578258000
64a5a8c573193c702e673942,in number old than write house word way first here,,50,162.16,100,162.16,86.56,"50,0,0,0",words,10,-1,0,3.7,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578245000
64a5a8bc73193c702e673902,problem long during of just or same day may many,,48,121.83,91.11,134.01,64.77,"40,2,0,4",words,10,-1,0,3.94,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578236000
64a5a8b473193c702e63e762,know by mean since thing or those never still must,,50,174.42,100,174.42,69.8,"50,0,0,0",words,10,-1,1,3.44,0,1.87,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578228000
64a5a8aa73193c702e63e724,since day while see out same develop early there however,,56,147.42,93.1,165.11,47.96,"50,2,0,0",words,10,-1,4,4.07,0,6.86,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578218000
64a5a89873193c702e609513,way some to about high ask however small make be,,48,171.94,100,171.94,64.17,"48,0,0,0",words,10,-1,4,3.35,0,4.79,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578200000
64a5a88573193c702e6094aa,number up back world both mean set by well people,,49,171.93,100,171.93,70.36,"49,0,0,0",words,10,-1,2,3.42,0,3.45,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578181000
64a5a82573193c702e609202,program of work could from under time need way can,,50,140.63,92.16,159.38,87.78,"45,2,1,0",words,10,-1,0,3.84,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578085000
64a5a81c73193c702e6091be,take have many plan for need will there these become,,52,139.91,96.36,139.91,73.65,"52,0,0,0",words,10,-1,0,4.46,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578076000
64a5a81473193c702e609176,public large like school tell to however house small late,,57,159.44,100,159.44,71.39,"57,0,0,0",words,10,-1,6,4.29,0,6.73,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578068000
64a5a80073193c702e6090ee,be they end course thing these call since in late,,49,139.23,93.88,162.43,88.81,"42,2,0,0",words,10,-1,1,3.62,0,0.83,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578048000
64a5a7f673193c702e6090a2,say time during want real look she another lead part,,52,155.37,94.12,168.6,94.91,"47,2,0,1",words,10,-1,1,3.63,0,2.26,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578038000
64a5a7ec73193c702e60905a,can one could right see early keep more late still,,50,165.75,100,165.75,90.45,"50,0,0,0",words,10,-1,5,3.62,0,6.47,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578028000
64a5a7da73193c702e608fd7,line never late just make all face hold those nation,,52,166.77,94.23,188.52,69.72,"46,2,0,0",words,10,-1,2,3.31,0,1.88,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688578010000
64a5a7cf73193c702e608f80,long need head group part call general child no house,,53,133.05,96.49,133.05,70.47,"53,0,0,0",words,10,-1,2,4.78,0,2.77,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577999000
64a5a7c273193c702e608f26,do off not program plan play this man move school,,49,164.71,100,164.71,91.94,"49,0,0,0",words,10,-1,0,3.57,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577986000
64a5a7b873193c702e608ee8,small these well no house the those well give again,,51,150,100,150,59.65,"51,0,0,0",words,10,-1,0,4.08,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577976000
64a5a7b073193c702e608eaa,leave point must when where point large during only home,,56,122.18,94.92,122.18,51.76,"56,0,0,0",words,10,-1,4,5.5,0,7.77,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577968000
64a5a79a73193c702e608e05,people for which have too new each since look or,,48,149.22,96,149.22,73.77,"48,0,0,0",words,10,-1,7,3.86,0,11.64,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577946000
64a5a76773193c702e608cb5,good mean if at work but could way those no,,43,170.86,100,170.86,47.37,"43,0,0,0",words,10,-1,1,3.02,0,4.37,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577895000
64a5a75b73193c702e608c52,all she never do early be another life this great,,49,181.48,100,181.48,59.46,"49,0,0,0",words,10,-1,0,3.24,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577882000
64a5a75373193c702e608c1a,early word all time system consider only become again while,,59,146.58,98.33,146.58,73.37,"59,0,0,0",words,10,-1,1,4.83,0,1.43,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577875000
64a5a74773193c702e608bc3,early few than most open first use world at off,,47,180.77,100,180.77,51.06,"47,0,0,0",words,10,-1,0,3.12,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577863000
64a5a73d73193c702e608b84,end other stand show own child not use great point,,50,166.67,100,166.67,94.95,"50,0,0,0",words,10,-1,2,3.6,0,3.31,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577853000
64a5a73073193c702e608b2b,right since small much set house you govern number new,,54,154.65,100,154.65,69.35,"54,0,0,0",words,10,-1,4,4.19,0,4.68,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577840000
64a5a72073193c702e608aad,ask back show work early take many against hand public,,54,185.67,100,185.67,76.29,"54,0,0,0",words,10,-1,4,3.49,0,10.97,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577824000
64a5a70773193c702e6089e9,come give need new how world that when lead person,,50,132.16,96.23,132.16,70.09,"50,0,0,0",words,10,-1,1,4.54,0,2.06,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577799000
64a5a6fb73193c702e60897d,good back home increase off problem see she give and,,52,158.38,100,158.38,93.52,"52,0,0,0",words,10,-1,0,3.94,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577787000
64a5a6e773193c702e6088dd,right for hold where then nation this great well right,,54,174.19,100,174.19,92.1,"54,0,0,0",words,10,-1,2,3.72,0,6.03,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577767000
64a5a6d773193c702e60885b,interest without play out which give govern good still change,,61,120,86.89,159.13,80.77,"46,5,1,1",words,10,-1,2,4.6,0,4.44,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577751000
64a5a6c873193c702e6087e9,word come need become child first number could fact form,,56,136.74,94.64,156.28,70.99,"49,2,0,0",words,10,-1,3,4.3,0,5.68,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577736000
64a5a6b773193c702e60876c,just call she can world part some however also course,,53,135.85,92.86,152.83,64.56,"48,1,1,0",words,10,-1,0,4.24,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577719000
64a5a6ae73193c702e608739,never to by increase so still turn then show must,,49,158.06,100,158.06,83.86,"49,0,0,0",words,10,-1,0,3.72,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577710000
64a5a6a673193c702e6086fb,stand when should change interest do a before since both,,56,151.69,100,151.69,79.33,"56,0,0,0",words,10,-1,2,4.43,0,2.76,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577702000
64a5a69973193c702e6086a0,and both home tell those time number another while few,,54,157.66,100,157.66,57.24,"54,0,0,0",words,10,-1,1,4.11,0,4.21,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577689000
64a5a68b73193c702e608637,and only possible we what seem show no line in,,46,149.54,97.78,164.13,67.73,"41,0,0,1",words,10,-1,3,3.29,0,4.08,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577675000
64a5a67073193c702e608562,at large great too use person may there here never,,50,157.48,100,157.48,89.17,"50,0,0,0",words,10,-1,0,3.81,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577648000
64a5a66773193c702e608528,become real great when use lead course see thing state,,54,105.88,86.21,138.66,77.14,"42,3,1,0",words,10,-1,7,4.76,0,15.9,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577639000
64a5a64973193c702e60843f,home think last move go right one more now never,,48,145.24,93.88,169.45,74.59,"42,1,1,0",words,10,-1,4,3.47,0,3.94,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577609000
64a5a63973193c702e6083ab,tell find or because may from leave could work however,,54,160.45,94.44,180.5,87.56,"48,2,0,0",words,10,-1,2,3.59,0,4.8,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577592000
64a5a62a73193c702e60832b,great in fact can back person program write system plan,,55,157.81,94.55,180.82,91.65,"48,2,0,0",words,10,-1,1,3.65,0,0.79,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577578000
64a5a5d573193c702e608070,that point for begin word from so write still state,,51,173.86,100,173.86,88.37,"51,0,0,0",words,10,-1,1,3.52,0,3.93,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577493000
64a5a5c673193c702e60800e,what around that feel it early you through day interest,,55,164.25,94.55,184.36,92.26,"49,2,0,0",words,10,-1,2,3.58,0,3.01,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577478000
64a5a5a873193c702e607f2a,much may here must long take during new school little,,53,159,100,159,84.59,"53,0,0,0",words,10,-1,5,4,1,6.46,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577447000
64a5a59473193c702e607e79,change should world own nation govern general since write will,,62,155.97,100,155.97,88.66,"62,0,0,0",words,10,-1,0,4.77,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577428000
64a5a58b73193c702e607e34,and order show say no person write life feel program,,52,165.52,100,165.52,93.97,"52,0,0,0",words,10,-1,3,3.77,0,3.12,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577419000
64a5a57273193c702e607d6a,if before any set know must than how more or,,44,170.87,100,170.87,47.53,"44,0,0,0",words,10,-1,1,3.09,0,2.33,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577394000
64a5a56773193c702e607d0c,well man do need house other first or many people,,49,178.72,98,178.72,62.28,"49,0,0,0",words,10,-1,1,3.29,0,0.86,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577383000
64a5a54b73193c702e607c1f,high system take point change small here old long state,,55,162.56,100,162.56,53.01,"55,0,0,0",words,10,-1,2,4.06,0,4.99,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577355000
64a5a53a73193c702e607b65,govern course state much this fact do also who open,,51,154.94,100,154.94,91.36,"51,0,0,0",words,10,-1,2,3.95,0,4.01,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577337000
64a5a52b73193c702e5d299d,mean form like increase about will some one want year,,53,131.94,90.57,166.49,86.91,"42,3,0,0",words,10,-1,0,3.82,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577323000
64a5a52273193c702e5d2954,ask than take between help look come how hold day,,49,128.46,93.88,153.52,85.49,"41,2,0,0",words,10,-1,7,3.83,0,10.29,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577314000
64a5a50b73193c702e59d6f4,another problem give real even since how without than again,,59,123.13,93.65,123.13,58.73,"59,0,0,0",words,10,-1,1,5.75,0,2.44,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577291000
64a5a4fb73193c702e59d66e,even in great world feel right who late that great,,50,163.04,100,163.04,92.68,"50,0,0,0",words,10,-1,2,3.68,0,4.26,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577275000
64a5a4ed73193c702e59d603,back turn first increase give time ask back like because,,56,177.78,100,177.78,92.69,"56,0,0,0",words,10,-1,2,3.78,0,1.48,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577261000
64a5a4e173193c702e59d58f,write line consider show again time set number again write,,58,163.5,98.25,175.84,92.62,"53,0,0,1",words,10,-1,2,3.89,0,4.59,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577248000
64a5a4d273193c702e59d515,up then first few interest need hand still show only,,52,164.64,100,164.64,88.82,"52,0,0,0",words,10,-1,1,3.79,0,0.71,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577234000
64a5a4c773193c702e59d4c0,way child number come open go possible like can and,,51,129.07,84.31,177.91,70.99,"37,6,0,0",words,10,-1,0,3.44,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577223000
64a5a4bf73193c702e59d483,show and off who since tell call think she lead,,47,153.27,93.62,175.7,66.84,"41,2,0,0",words,10,-1,0,3.21,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577215000
64a5a4b773193c702e59d43a,such would by find thing some order come head there,,51,136.02,94.12,154.16,92.54,"45,2,0,0",words,10,-1,2,3.97,0,4.01,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577207000
64a5a4a873193c702e59d3c2,no think how you she govern know these good only,,48,135.85,93.75,155.26,90.45,"42,2,0,0",words,10,-1,2,3.71,0,6.89,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577192000
64a5a48f73193c702e59d2ec,eye also run most day place time late again develop,,51,157.73,100,157.73,81.04,"51,0,0,0",words,10,-1,2,3.88,0,3.72,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577167000
64a5a48073193c702e59d263,where well turn to very thing now many with new,,47,142.54,93.62,155.8,89.79,"43,2,0,0",words,10,-1,0,3.62,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577152000
64a5a47673193c702e59d202,old plan since course more like head think another how,,54,103.31,86.21,148.34,71.69,"39,2,2,0",words,10,-1,1,4.53,0,4.12,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577142000
64a5a46473193c702e59d174,school never who since general world leave present little he,,60,91.79,82.54,134.33,47.2,"41,4,1,1",words,10,-1,0,5.36,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577124000
64a5a45a73193c702e59d11d,word however thing both a in there it this than,,47,158.87,100,158.87,87.93,"47,0,0,0",words,10,-1,0,3.55,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577114000
64a5a45173193c702e59d0dc,head fact ask even great if move present much eye,,49,155.15,100,155.15,94.41,"49,0,0,0",words,10,-1,0,3.79,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577105000
64a5a44873193c702e59d097,good during all same or many life high take follow,,50,158.31,100,158.31,91.51,"50,0,0,0",words,10,-1,1,3.79,0,2.88,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577096000
64a5a43a73193c702e59d016,most group under open old use might turn may help,,49,168,100,168,92.07,"49,0,0,0",words,10,-1,0,3.5,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577082000
64a5a43273193c702e59cfca,right other during have you seem she with up use,,48,134.1,89.58,165.04,69.96,"39,2,1,1",words,10,-1,2,3.49,0,2.23,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577074000
64a5a42673193c702e59cf6a,point she for even program see long leave by increase,,53,152.52,100,152.52,63.43,"53,0,0,0",words,10,-1,3,4.17,0,5.59,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577062000
64a5a40f73193c702e59ce8d,where might than develop become help move those to possible,,59,125.58,87.69,139.53,44.97,"54,1,1,0",words,10,-1,1,5.16,0,1.36,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688577039000
64a5a3d673193c702e59ccc4,those give way so too person go last end old,,44,157.14,100,157.14,65.99,"44,0,0,0",words,10,-1,0,3.36,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576982000
64a5a3cd73193c702e59cc7d,may so make than which only over get life child,,47,171.43,100,171.43,71.54,"47,0,0,0",words,10,-1,1,3.29,0,0.78,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576973000
64a5a3c273193c702e59cc29,long can be system since very of will write follow,,50,153.06,100,153.06,85.16,"50,0,0,0",words,10,-1,0,3.92,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576962000
64a5a3b973193c702e59cbd1,open give say about want interest leave last but see,,52,155.06,94.23,175.28,92.48,"46,2,0,0",words,10,-1,0,3.56,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576953000
64a5a3b073193c702e59cb8c,program hand such before must off small great right want,,56,141.18,94.64,164.71,54.39,"48,2,0,0",words,10,-1,3,4.08,0,1.04,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576944000
64a5a3a273193c702e59cb26,lead he find long never face off end system who,,47,167.86,100,167.86,70.29,"47,0,0,0",words,10,-1,0,3.36,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576930000
64a5a39a73193c702e59cae3,possible leave while during end develop need over real against,,62,131.25,90.32,166.07,76.85,"49,3,1,1",words,10,-1,1,4.48,0,0.09,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576922000
64a5a38e73193c702e59ca82,keep eye govern other group this would over have they,,53,156.65,100,156.65,58.86,"53,0,0,0",words,10,-1,0,4.06,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576910000
64a5a38473193c702e59ca25,between fact what have such be run show say same,,48,148.07,100,148.07,87.87,"48,0,0,0",words,10,-1,0,3.89,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576900000
64a5a35673193c702e59c8c5,leave many as set word form never back stand out,,48,157.38,100,157.38,90.44,"48,0,0,0",words,10,-1,0,3.66,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576853000
64a5a34a73193c702e59c863,even go after think each one while take there so,,48,172.46,100,172.46,63.21,"48,0,0,0",words,10,-1,0,3.34,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576842000
64a5a34173193c702e59c81f,to if out from face never day out all great,,43,160.25,100,160.25,63.17,"43,0,0,0",words,10,-1,1,3.22,0,3.23,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576833000
64a5a33273193c702e59c7b5,group possible new time could still have then way real,,54,154.65,100,154.65,61.88,"54,0,0,0",words,10,-1,0,4.19,0,0,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576818000
64a5a32573193c702e59c744,move out lead another develop he life say now hand,,50,137.7,92.16,167.21,89.44,"42,2,1,0",words,10,-1,1,3.66,0,2.49,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576805000
64a5a31873193c702e59c6db,house over public group as after think only good can,,52,122.03,86.27,145.28,64.18,"42,4,0,2",words,10,-1,1,4.13,0,1.15,FALSE,FALSE,english,none,normal,FALSE,FALSE,FALSE,,1688576792000